日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,7.85544134,7.88225172,7.82863096,7.86884653,72808500,427014028.0
2020-01-03,7.86884653,8.02970881,7.85544134,7.97608805,119856782,712671271.0
2020-01-06,8.08332957,8.41845932,8.06992438,8.35143337,301646128,1859195864.0
2020-01-07,8.27100223,8.27100223,8.13695033,8.19057109,152681755,931508895.0
2020-01-08,8.39164894,8.4452697,8.24419185,8.35143337,215451333,1337592338.0
2020-01-09,8.09673476,8.15035552,8.043114,8.12354514,159983683,966146262.0
2020-01-10,8.09673476,8.09673476,7.98949324,8.02970881,92130621,551691385.0
2020-01-13,8.02970881,8.02970881,7.94927767,8.00289843,55118392,327829650.0
2020-01-14,7.97608805,8.01630362,7.96268286,7.97608805,44480419,265271834.0
2020-01-15,7.97608805,8.00289843,7.85544134,7.86884653,72014546,424495017.0
2020-01-16,7.88225172,7.89565691,7.78841539,7.81522577,57860992,337630232.0
2020-01-17,7.82863096,7.86884653,7.81522577,7.82863096,36667641,214376983.0
2020-01-20,7.84203615,7.85544134,7.78841539,7.84203615,53408389,311510573.0
2020-01-21,7.84203615,7.84203615,7.74819982,7.76160501,56028546,324824586.0
2020-01-22,7.72138944,7.73479463,7.65436349,7.69457906,66239738,379676573.0
2020-01-23,7.6409583,7.66776868,7.53371678,7.56052716,81444447,460859100.0
2020-02-03,6.89026766,7.09134551,6.80983652,6.87686247,227093729,1167352624.0
2020-02-04,6.79643133,6.95729361,6.78302614,6.93048323,106459420,547645930.0
2020-02-05,6.93048323,7.06453513,6.87686247,6.98410399,102318674,532964335.0
2020-02-06,7.03772475,7.09134551,6.98410399,7.06453513,86647363,455310305.0
2020-02-07,7.02431956,7.07794032,6.98410399,7.07794032,61128263,319828128.0
2020-02-10,7.02431956,7.09134551,6.99750918,7.07794032,56130919,295251828.0
2020-02-11,7.06453513,7.15837146,7.05112994,7.1047507,71171722,377281439.0
2020-02-12,7.09134551,7.13156108,7.07794032,7.11815589,54500038,288657741.0
2020-02-13,7.14496627,7.17177665,7.07794032,7.07794032,53568587,284224188.0
2020-02-14,7.05112994,7.1047507,7.03772475,7.07794032,47917020,252872541.0
2020-02-17,7.09134551,7.21199222,7.06453513,7.21199222,84392095,450155266.0
2020-02-18,7.21199222,7.21199222,7.14496627,7.17177665,74201915,396980717.0
2020-02-19,7.17177665,7.18518184,7.13156108,7.14496627,74189083,395688944.0
2020-02-20,7.17177665,7.21199222,7.13156108,7.21199222,105637160,564952420.0
2020-02-21,7.17177665,7.21199222,7.15837146,7.19858703,113816298,609926963.0
