日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,129.17258145,131.03913735,128.06647425,129.5528058,12457719,467238469.71
2020-01-03,130.14042525,130.1749911,128.06647425,128.55039615,7591739,282690163.06
2020-01-06,128.2393035,128.8614888,125.85425985,127.37515725,10597786,391483135.12
2020-01-07,127.893645,130.9354398,127.5479865,130.3132545,10722076,401789986.94
2020-01-08,129.44910825,131.0737032,128.2393035,128.75779125,8304045,311016663.68
2020-01-09,129.1380156,130.8663081,128.20473765,128.7923571,8958800,334956852.37
2020-01-10,128.7923571,130.2441228,126.7875378,129.93303015,11429611,426242464.75
2020-01-13,129.58737165,131.2119666,128.584962,131.0737032,9696946,366171502.56
2020-01-14,131.4193617,132.14524455,128.9306205,129.3454107,9811365,370235023.42
2020-01-15,129.276279,129.967596,127.5479865,127.893645,8909396,330509613.24
2020-01-16,128.55039615,128.68865955,127.23689385,127.4097231,6214603,229431792.59
2020-01-17,127.85907915,129.44910825,126.8566695,128.5158303,8007485,297425845.51
2020-01-20,129.10344975,136.5351075,128.55039615,134.3228931,19451122,744954260.09
2020-01-21,134.77224915,137.2955562,133.4933127,134.6685516,16866991,660998210.87
2020-01-22,133.45874685,134.7376833,128.9306205,132.76742985,16135247,617014221.72
2020-01-23,132.76742985,141.3743265,131.31566415,135.5672637,25060037,992080405.15
2020-02-03,130.9354398,142.3421703,127.9627767,133.6315761,30142904,1179881851.57
2020-02-04,134.3920248,137.572083,128.96518635,134.115498,29626193,1142692710.52
2020-02-05,134.3920248,147.5270478,131.52305925,145.5222285,50790449,2034385107.46
2020-02-06,146.73203325,159.10660755,142.92978975,156.75612975,56902189,2539617933.76
2020-02-07,154.4402178,156.0302469,149.9466573,155.02783725,35582491,1574834983.79
2020-02-10,155.02783725,157.24005165,151.43298885,156.3067737,28070746,1251420055.08
2020-02-11,158.6572515,159.00291,152.88475455,153.16128135,22785543,1025327023.04
2020-02-12,151.6749498,156.0302469,150.18861825,151.7440815,23922333,1049063729.56
2020-02-13,151.84777905,151.84777905,147.8727063,148.2183648,19539920,843046284.18
2020-02-14,148.4948916,149.28990615,145.5222285,146.80116495,24377693,1037416645.58
2020-02-17,151.398423,160.55837325,149.42816955,160.21271475,48435511,2196094566.59
2020-02-18,159.00291,160.6620708,153.43780815,158.00050035,30412352,1386997775.03
2020-02-19,158.96834415,164.8099728,156.41047125,161.1459927,32016906,1496732343.35
2020-02-20,161.3533878,165.8469483,159.52139775,161.73361215,22355873,1046650834.12
2020-02-21,160.21271475,163.150812,157.51657845,158.27702715,22783427,1053256475.18
2020-02-24,158.13876375,162.01013895,155.51175915,158.8646466,21436011,979182006.1
2020-02-25,155.6154567,172.6909866,155.546325,171.55031355,43233568,2073065134.28
2020-02-26,166.98762135,170.72073315,165.53585565,167.81720175,26308943,1277898903.6
2020-02-27,169.40723085,175.1105961,164.91367035,172.9675134,26821356,1323865818.35
2020-02-28,168.02459685,171.9305379,165.0173679,169.19983575,23363100,1135057528.72
2020-03-02,170.5479039,174.5575425,167.9208993,172.93294755,28046645,1398052603.79
2020-03-03,175.76734725,176.32040085,164.29148505,166.1926068,36318936,1782967932.5
2020-03-04,166.9530555,169.19983575,162.5286267,166.36543605,22270334,1069416098.63
2020-03-05,167.6443725,168.8196114,164.533446,167.990031,19305358,935169880.78
2020-03-06,165.3630264,167.5752408,164.84453865,165.60498735,13823772,663903185.87
2020-03-09,170.063982,171.06639165,162.459495,162.459495,23889014,1142902579.47
2020-03-10,161.6990463,164.2569192,156.68699805,162.63232425,24730610,1148169234.4
2020-03-11,162.9434169,163.4964705,159.00291,159.03747585,12986318,603428696.73
2020-03-12,156.61786635,157.620276,153.99086175,154.7858763,14757631,664566740.56
2020-03-13,145.5222285,155.8919835,145.5222285,152.6427936,20219776,880287487.71
2020-03-16,153.1267155,157.1363541,148.633155,148.633155,19536731,865789486.49
2020-03-17,152.08974,152.7119253,144.4161213,148.0109697,15013758,642471040.91
2020-03-18,149.324472,154.40565195,148.2874965,149.5318671,18891771,830460613.67
2020-03-19,153.6797691,157.2746175,151.0527645,155.2006665,31540045,1409454636.2
2020-03-20,157.72397355,158.96834415,154.12912515,156.3759054,15775668,714939508.59
2020-03-23,150.707106,155.8919835,148.8405501,153.92173005,11738017,520942630.06
2020-03-24,156.928959,157.65484185,150.1540524,155.0624031,15003393,667036108.47
2020-03-25,157.79310525,162.3903633,156.27220785,161.04229515,21219084,983114737.79
2020-03-26,160.48924155,160.48924155,157.620276,158.6572515,12006332,552350828.55
2020-03-27,161.24969025,161.768178,157.4128809,157.620276,10842648,499901114.46
2020-03-30,157.8276711,164.01495825,155.8919835,163.11624615,23614844,1106040791.02
2020-03-31,164.4643143,167.19501645,161.52621705,163.2890754,19639118,932311975.55
2020-04-01,162.459495,162.459495,158.41529055,158.48442225,15600909,723200415.18
2020-04-02,157.2746175,160.07445135,156.68699805,159.9707538,11638501,533659148.92
2020-04-03,160.14358305,164.6717094,159.694227,163.53103635,14598454,689248089.98
2020-04-07,166.1926068,171.3774843,164.70627525,169.13070405,19632835,958846643.25
2020-04-08,168.2665578,171.06639165,166.98762135,168.3356895,10794539,525954289.64
2020-04-09,169.372665,170.3405088,167.19501645,167.990031,9158880,446584890.62
2020-04-10,168.3356895,168.9578748,164.1877875,166.36543605,9394235,452645052.14
2020-04-13,165.60498735,171.13552335,164.6025777,169.372665,12497037,611597083.99
2020-04-14,170.02941615,170.6170356,167.298714,168.85417725,13336572,650830896.51
2020-04-15,169.372665,169.9257186,165.5012898,165.60498735,10337189,499349010.73
2020-04-16,164.533446,167.2295823,163.18537785,164.8791045,9752074,465359723.7
2020-04-17,166.57283115,170.23681125,165.53585565,168.1974261,15606155,758329196.9
2020-04-20,172.72555245,172.79468415,167.298714,168.37025535,14293444,700263424.16
2020-04-21,167.47154325,167.5752408,163.6347339,165.67411905,12483438,596854144.72
2020-04-22,164.1186558,169.9257186,163.39277295,169.40723085,12651943,612087785.14
2020-04-23,170.16767955,171.7231428,168.2665578,169.47636255,13379613,656982792.17
2020-04-24,163.4285895,166.417713,162.35111475,164.4017925,22284715,1050394987.2
2020-04-27,164.4017925,165.61829625,161.134611,163.39383225,11160430,524633395.46
2020-04-28,163.04625975,169.754409,160.300437,167.1823725,15846199,756226748.1
2020-04-29,166.66101375,167.63421675,162.28160025,162.83771625,11172159,529065510.57
2020-04-30,163.8456765,164.57557875,161.968785,162.62917275,12163330,570363424.8
2020-05-06,161.44742625,163.46334675,157.10277,162.941988,22574139,1041902546.47
2020-05-07,162.66393,162.66393,159.70956375,160.300437,13557975,628317124.91
2020-05-08,161.27364,161.58645525,159.3967485,159.57053475,16491236,759747927.96
2020-05-11,160.578495,165.861597,160.578495,163.88043375,29399527,1390210292.44
2020-05-12,164.4017925,165.96586875,161.65596975,162.4553865,18280679,860872866.07
2020-05-13,162.524901,163.9847055,160.26567975,161.86451325,13308587,619224939.0
2020-05-14,160.89131025,161.8992705,158.38878825,159.1186905,15703280,721084380.55
2020-05-15,160.300437,160.578495,157.519857,157.97170125,14499611,661610159.47
2020-05-18,158.1454875,160.12665075,156.92898375,158.49306,15067718,687918301.37
2020-05-19,161.4821835,164.01946275,160.61325225,162.941988,27097463,1266852181.84
2020-05-20,163.39383225,165.0969375,158.771118,159.15344775,15996493,741452215.73
