日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,160.91409523,165.52614792,160.87178282,164.51065008,82624452,3191180650.0
2020-01-03,164.80683695,167.64176842,164.67989972,166.7108954,52010611,2045230273.0
2020-01-06,165.82233479,169.92663856,164.5952749,166.03389684,54887720,2171575505.0
2020-01-07,167.34558155,168.99576554,165.4415231,165.65308515,34767128,1369304771.0
2020-01-08,164.80683695,164.80683695,162.52196681,162.52196681,36323418,1403861101.0
2020-01-09,164.34140044,165.018399,163.24127778,164.5952749,30335989,1177003661.0
2020-01-10,164.5952749,166.20314648,163.96058875,165.18764864,28593121,1116903172.0
2020-01-13,166.20314648,166.20314648,163.96058875,165.4415231,32780852,1279073028.0
2020-01-14,165.61077274,167.68408083,163.7490267,164.21446321,33564638,1314430602.0
2020-01-15,164.34140044,164.55296249,160.87178282,161.29490692,48859891,1870048774.0
2020-01-16,161.71803102,162.26809235,159.77166016,160.61790836,45384826,1723277982.0
2020-01-17,161.04103246,161.50646897,159.43316088,160.49097113,42135711,1595789849.0
2020-01-20,161.71803102,163.53746465,160.787158,162.09884271,58580886,2244268938.0
2020-01-21,160.57559595,161.42184415,159.5177857,159.89859739,41720185,1580332561.0
2020-01-22,159.5177857,161.2102821,157.19060315,160.02553462,53125460,2000618547.0
2020-01-23,158.79847473,159.5177857,154.22873445,155.75198121,78750274,2912304571.0
2020-02-03,143.0159458,150.2090555,143.0159458,148.22037223,113106226,3944795003.0
2020-02-04,148.26268464,150.12443068,146.73943788,149.57436935,122967652,4313054347.0
2020-02-05,149.53205694,150.25136791,147.37412403,149.61668176,80257198,2826862599.0
2020-02-06,150.2090555,151.60536503,148.64349633,151.26686575,73070159,2589474707.0
2020-02-07,148.5165591,150.03980586,148.13574741,149.87055622,67552464,2374190018.0
2020-02-10,148.64349633,149.10893284,147.88187295,148.5165591,57504178,2016401930.0
2020-02-11,149.3628073,151.68998985,148.72812115,150.50524237,55743628,1983770029.0
2020-02-12,150.2090555,150.88605406,149.10893284,150.6321796,40538973,1437177997.0
2020-02-13,150.33599273,150.42061755,148.9396832,149.23587007,42235080,1493775789.0
2020-02-14,148.98199561,151.09761611,148.98199561,150.80142924,40339677,1431806484.0
2020-02-17,150.75911683,153.04398697,149.70130658,153.04398697,66942541,2396661832.0
2020-02-18,152.324676,152.324676,150.6321796,151.0553037,51639665,1846260235.0
2020-02-19,150.6321796,151.85923949,150.03980586,150.33599273,41952131,1496142157.0
2020-02-20,150.88605406,152.53623805,148.9396832,152.24005118,74600588,2658121245.0
2020-02-21,151.9015519,152.02848913,150.08211827,150.80142924,73031468,2603112503.0
2020-02-24,150.16674309,151.01299129,148.22037223,148.30499705,79856482,2812039823.0
2020-02-25,147.28949921,148.43193428,145.9778145,146.52787583,87373432,3032212325.0
2020-02-26,145.59700281,148.05112259,144.92000425,147.37412403,77970475,2707591830.0
