日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,3617.3664336,3705.5948832,3585.38362062,3590.89789872,101213040,3342373870.6
2020-01-03,3607.44073302,3618.46928922,3504.87516036,3534.6522621,80553629,2584309903.29
2020-01-06,3501.5665935,3502.66944912,3446.4238125,3475.09805862,87684058,2761448649.61
2020-01-07,3486.12661482,3521.41799466,3457.4523687,3502.66944912,57793343,1827510871.94
2020-01-08,3451.9380906,3503.77230474,3424.3667001,3493.84660416,52999684,1667143803.08
2020-01-09,3545.6808183,3582.07505376,3512.5951497,3551.1950964,78373446,2519927706.82
2020-01-10,3529.137984,3553.40080764,3457.4523687,3469.58378052,55744373,1762516212.1
2020-01-13,3462.9666468,3504.87516036,3447.52666812,3493.84660416,62074912,1957169612.15
2020-01-14,3479.5094811,3505.97801598,3459.65807994,3461.86379118,41971228,1322400772.1
2020-01-15,3451.9380906,3472.89234738,3359.29821852,3362.60678538,67294431,2071443624.89
2020-01-16,3376.94390844,3411.13243266,3352.6810848,3367.01820786,58139589,1779302393.93
2020-01-17,3376.94390844,3402.3095877,3343.85823984,3359.29821852,47221927,1442665863.08
2020-01-20,3363.709641,3364.81249662,3255.62979024,3294.22973694,91563767,2730988423.02
2020-01-21,3260.04121272,3293.12688132,3200.48700924,3221.44126602,81796927,2399809082.59
2020-01-22,3220.3384104,3346.06395108,3218.13269916,3320.69827182,93771024,2796437180.95
2020-01-23,3275.4811914,3284.30403636,3162.98991816,3196.07558676,98694879,2884502300.28
2020-02-03,2877.35031258,3035.05866624,2876.24745696,2936.90451606,153086547,4119846241.35
2020-02-04,2966.6816178,3073.65861294,2966.6816178,3046.08722244,103628313,2838999600.3
2020-02-05,3033.95581062,3085.79002476,3001.97299764,3048.29293368,80068551,2213431074.59
2020-02-06,3060.4243455,3101.23000344,3024.03011004,3076.9671798,87186933,2412853830.13
2020-02-07,3031.75009938,3043.8815112,3000.87014202,3032.852955,71378548,1956685390.11
2020-02-10,3005.2815645,3185.04703056,2990.94444144,3161.88706254,91123804,2575641111.92
2020-02-11,3148.6527951,3256.73264586,3148.6527951,3207.10414296,68535405,2004428742.47
2020-02-12,3197.17844238,3231.3669666,3181.7384637,3207.10414296,41758679,1213044773.8
2020-02-13,3251.21836776,3391.2810315,3249.01265652,3303.0525819,89569809,2704306520.96
2020-02-14,3308.56686,3396.7953096,3305.25829314,3396.7953096,119770317,3648835020.15
2020-02-17,3412.23528828,3413.3381439,3299.74401504,3354.88679604,102213900,3098649744.01
