日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,82.77179085,84.2152451,82.68930775,83.34917255,113002843,2290358487.0
2020-01-03,83.307931,83.7203465,82.8955155,83.0604817,65929102,1331182965.0
2020-01-06,82.7305493,83.4728972,81.86447675,82.11192605,70916486,1423391729.0
2020-01-07,82.4831,83.51413875,81.9057183,82.44185845,56116255,1124203504.0
2020-01-08,81.86447675,82.2356507,80.54474715,80.7509549,88173151,1735240172.0
2020-01-09,81.53454435,81.658269,80.70971335,81.1633704,66337925,1304306204.0
2020-01-10,81.2458535,81.4108197,80.70971335,81.20461195,42380746,831765638.0
2020-01-13,81.20461195,81.28709505,80.46226405,81.2458535,60018324,1176849613.0
2020-01-14,81.658269,82.35937535,81.28709505,81.45206125,53764030,1066672630.0
2020-01-15,81.5757859,81.61702745,80.0910901,80.37978095,60002110,1172825746.0
2020-01-16,80.54474715,80.833438,79.14253445,79.47246685,82735839,1597885337.0
2020-01-17,79.47246685,80.04984855,79.1012929,79.38998375,44044257,848596629.0
2020-01-20,79.5137084,80.0910901,79.2662591,80.008607,42989586,831843655.0
2020-01-21,79.5961915,79.71991615,78.4414281,78.64763585,61075649,1168831054.0
2020-01-22,78.4414281,79.30750065,78.07025415,78.89508515,55354318,1055726404.0
2020-01-23,78.40018655,78.4414281,76.33810905,76.66804145,108558674,2034260697.0
2020-02-03,69.32704555,72.8325773,69.285804,70.56429205,162905880,2791856664.0
2020-02-04,70.97670755,72.6676111,70.8529829,72.3376787,100023231,1739864373.0
2020-02-05,72.4201618,72.7500942,71.5953308,72.29643715,88639852,1552795389.0
2020-02-06,72.79133575,73.20375125,71.96650475,72.8325773,72349473,1271588675.0
2020-02-07,72.04898785,72.7500942,71.71905545,72.62636955,59983475,1048985911.0
2020-02-10,72.0077463,72.4201618,71.88402165,72.2551956,50700227,887371511.0
2020-02-11,72.585128,73.61616675,72.54388645,72.95630195,61639160,1094285877.0
2020-02-12,73.1625097,73.20375125,72.4201618,73.0800266,43280750,764282843.0
2020-02-13,72.9975435,73.20375125,72.3376787,72.5026449,50273755,886978584.0
2020-02-14,72.29643715,73.409959,72.21395405,73.20375125,52585193,927995703.0
2020-02-17,73.28623435,75.01837945,72.87381885,74.85341325,86821374,1559141479.0
2020-02-18,74.52348085,74.8121717,73.61616675,73.8223745,62314552,1120382226.0
2020-02-19,73.86361605,74.5647224,73.45120055,73.78113295,44935314,806325730.0
2020-02-20,74.02858225,75.1421041,73.61616675,74.85341325,75034413,1351179610.0
2020-02-21,74.3997562,75.3070703,74.27603155,74.5647224,67819010,1227613882.0
2020-02-24,74.27603155,74.6472055,73.53368365,73.5749252,73482558,1316400626.0
2020-02-25,72.79133575,73.53368365,72.37892025,73.03878505,75724267,1336982983.0
2020-02-26,72.4201618,73.94609915,72.1727125,72.9975435,83158727,1472875198.0
2020-02-27,73.1625097,73.7398914,73.03878505,73.4924421,61747348,1097942257.0
2020-02-28,72.70885265,73.2449928,71.1004322,71.30663995,87538756,1525898440.0
2020-03-02,71.71905545,72.79133575,71.38912305,72.54388645,76393760,1337910166.0
2020-03-03,73.03878505,73.409959,72.62636955,72.8325773,62925289,1113133864.0
2020-03-04,72.79133575,73.12126815,72.29643715,73.03878505,53051104,934190094.0
2020-03-05,73.4924421,75.6370027,73.12126815,75.43079495,119841366,2168418880.0
2020-03-06,74.6472055,75.01837945,73.8223745,73.9048576,69895675,1258842042.0
2020-03-09,72.585128,72.585128,71.47160615,71.63657235,97301777,1693659332.0
2020-03-10,71.63657235,72.7500942,71.30663995,72.46140335,75835320,1328221225.0
2020-03-11,72.62636955,72.70885265,71.5128477,71.55408925,64169722,1120633048.0
2020-03-12,71.47160615,71.9252632,70.6880167,70.89422445,75727504,1305807877.0
2020-03-13,68.460973,70.0281519,67.92483285,69.5332533,130532280,2177467090.0
2020-03-16,69.57449485,69.6157364,66.6463448,66.85255255,106512574,1754845887.0
2020-03-17,66.811311,68.25476525,65.6565476,66.44013705,89590955,1445509823.0
2020-03-18,66.68758635,67.10000185,64.62550885,64.7492335,81747178,1309487295.0
2020-03-19,64.21309335,64.6667504,61.57363415,61.90356655,169345051,2569271971.0
2020-03-20,62.687156,64.29557645,62.1922574,63.511987,106374257,1630239160.0
2020-03-23,61.862325,62.72839755,61.6973588,61.90356655,85680516,1290322310.0
2020-03-24,63.38826235,63.8419194,62.7696391,63.63571165,82955734,1275817806.0
2020-03-25,64.9966828,65.61530605,64.336818,65.28537365,86930252,1369723969.0
2020-03-26,65.161649,68.3784899,64.8317166,66.77006945,117356964,1903645421.0
2020-03-27,67.636142,67.9660744,66.85255255,67.1412434,58406233,953482157.0
2020-03-30,66.3164124,66.93503565,65.98648,66.811311,54214981,873850642.0
2020-03-31,67.18248495,67.4711758,65.5740645,65.61530605,52381633,842284757.0
2020-04-01,65.6565476,66.7288279,65.61530605,65.8215138,49892328,800570613.0
2020-04-02,65.5740645,66.27517085,65.36785675,66.27517085,40348552,645266862.0
2020-04-03,66.11020465,66.3988955,65.5740645,66.2339293,42080765,673144402.0
