日期,开盘,最高,最低,收盘,成交量,成交额
2020-01-02,61.35971958,64.25627667,60.35479161,63.8424828,66350931,695266628.41
2020-01-03,62.95578165,63.36957552,61.89174027,62.00996709,41351705,437851322.01
2020-01-06,61.71440004,63.36957552,61.18237935,61.65528663,38464827,404837331.88
2020-01-07,61.89174027,64.31539008,61.89174027,63.2513487,38530668,412707297.3
2020-01-08,63.01489506,66.14790579,62.36464755,64.84741077,51745516,564449697.49
2020-01-09,64.96563759,66.50258625,64.49273031,64.90652418,35043075,386915559.02
2020-01-10,64.72918395,67.50751422,64.49273031,66.7981533,44976592,506486746.9
2020-01-13,67.44840081,70.3449579,67.27106058,70.3449579,44294336,517556054.21
2020-01-14,70.936092,71.17254564,64.31539008,66.02967897,82356452,937781737.92
2020-01-15,66.2070192,67.21194717,64.72918395,66.38435943,45206870,506762860.65
2020-01-16,66.2070192,66.73903989,65.024751,66.26613261,27474968,306568700.15
2020-01-17,65.79322533,66.38435943,63.48780234,64.4336169,55746208,609523903.75
2020-01-20,65.49765828,65.91145215,63.2513487,64.49273031,36437497,397420604.52
2020-01-21,64.4336169,64.55184372,60.82769889,61.41883299,55839729,587506081.5
2020-01-22,61.18237935,62.6602146,60.35479161,61.89174027,39668739,414716012.69
2020-01-23,61.12326594,61.77351345,57.69468816,58.40404908,44864757,451070282.94
2020-02-03,52.55182149,52.55182149,52.55182149,52.55182149,9914200,88137238.0
2020-02-04,49.00501689,54.50256402,49.00501689,54.26611038,71339171,638148301.79
2020-02-05,54.26611038,55.74394563,52.6109349,53.08384218,45517973,415777596.2
2020-02-06,52.6109349,54.08877015,52.13802762,53.26118241,37493224,338570080.85
2020-02-07,52.72916172,53.85231651,52.72916172,53.32029582,27513985,248034190.82
2020-02-10,53.14295559,55.92128586,52.90650195,55.5666054,41346711,383916873.0
2020-02-11,55.62571881,58.16759544,54.73901766,56.86710042,37080036,354877479.85
2020-02-12,56.27596632,57.04444065,55.5666054,56.7488736,24547347,234193076.81
2020-02-13,56.68976019,58.81784295,56.68976019,57.87202839,39546418,386755002.14
2020-02-14,57.69468816,57.69468816,55.80305904,56.68976019,31151004,298055476.91
2020-02-17,58.81784295,62.36464755,58.81784295,62.36464755,64929884,676364449.31
2020-02-18,62.54198778,64.13804985,61.12326594,63.48780234,57028089,606166517.13
2020-02-19,63.2513487,65.43854487,62.77844142,62.95578165,44912914,487571297.37
2020-02-20,62.95578165,65.55677169,62.71932801,64.19716326,31823595,346542891.41
2020-02-21,65.79322533,67.80308127,65.08386441,66.91638012,50258134,566580870.93
2020-02-24,65.91145215,68.5715556,65.6158851,67.3892874,47353135,539157312.54
2020-02-25,66.08879238,69.7538238,64.61095713,68.5715556,69989663,796008634.24
2020-02-26,67.27106058,68.63066901,64.19716326,64.4336169,52610185,588103441.63
2020-02-27,64.37450349,65.91145215,62.54198778,63.72425598,51541302,556519243.21
2020-02-28,61.4779464,63.07400847,59.29075023,60.11833797,62516907,643751068.26
2020-03-02,60.8868123,65.55677169,60.11833797,63.78336939,66495955,718311513.59
2020-03-03,64.96563759,66.38435943,62.12819391,62.71932801,38701834,419374574.04
2020-03-04,62.0690805,66.08879238,61.53705981,66.08879238,50869208,552346581.48
2020-03-05,66.2070192,68.92623606,65.20209123,67.74396786,57353053,654029761.18
2020-03-06,67.74396786,68.5715556,65.97056556,67.80308127,32127822,364822937.28
2020-03-09,66.26613261,67.09372035,63.07400847,63.13312188,35958191,394469129.22
2020-03-10,62.89666824,67.03460694,62.6602146,66.62081307,43233187,476115702.14
2020-03-11,66.62081307,68.74889583,65.55677169,65.85233874,37091409,422077684.57
2020-03-12,64.90652418,67.33017399,64.25627667,66.67992648,42471718,471777810.26
2020-03-13,63.2513487,70.64052495,62.42376096,69.22180311,68771048,789098063.7
2020-03-16,70.10850426,70.10850426,62.6602146,62.77844142,52742435,586889314.88
2020-03-17,63.36957552,64.31539008,57.63557475,60.65035866,49589634,508122363.42
2020-03-18,60.35479161,62.77844142,57.3400077,57.69468816,44436354,449349849.83
2020-03-19,57.3400077,61.18237935,55.5666054,59.29075023,54860932,539675450.41
2020-03-20,60.17745138,61.83262686,59.34986364,61.65528663,27804455,285427310.73
2020-03-23,58.5222759,59.52720387,56.33507973,56.7488736,34240801,334253513.71
2020-03-24,58.5222759,62.00996709,57.39912111,61.4779464,39857544,400628433.69
2020-03-25,63.54691575,66.32524602,61.71440004,64.96563759,53017281,574448364.21
2020-03-26,63.66514257,63.96070962,60.65035866,61.53705981,41146447,433439740.37
2020-03-27,62.71932801,63.31046211,59.76365751,62.00996709,31376357,327147874.95
2020-03-30,60.8868123,64.13804985,60.00011115,63.19223529,37651303,400388512.62
2020-03-31,63.78336939,64.61095713,61.41883299,62.54198778,35956428,383881434.81
2020-04-01,62.54198778,63.72425598,59.17252341,60.00011115,41853334,435765557.98
2020-04-02,59.17252341,59.29075023,57.04444065,59.11341,43589042,428193281.23
2020-04-03,58.93606977,59.64543069,57.3400077,58.04936862,24370716,240219438.06
2020-04-07,58.81784295,59.17252341,57.9311418,58.75872954,34116013,336823420.6
2020-04-08,57.9311418,58.40404908,56.68976019,58.16759544,40053933,389168766.15
2020-04-09,58.5222759,60.2956782,58.40404908,59.40897705,37989850,381547806.57
2020-04-10,59.40897705,59.40897705,57.45823452,57.9311418,22335348,219109010.87
2020-04-13,57.99025521,58.87695636,56.92621383,58.64050272,23471487,229526669.83
2020-04-14,58.46316249,59.23163682,57.69468816,58.75872954,22809158,225802292.1
2020-04-15,58.99518318,60.70947207,58.99518318,59.05429659,25882729,260893513.79
2020-04-16,59.29075023,59.46809046,57.9311418,58.28582226,21793114,215566179.11
2020-04-17,58.81784295,59.40897705,57.3400077,58.64050272,24663923,243536028.29
2020-04-20,58.28582226,58.81784295,57.28089429,57.63557475,32531765,317222378.49
2020-04-21,57.28089429,57.63557475,54.56167743,55.09369812,41940153,395212084.78
2020-04-22,54.20699697,54.73901766,53.49763605,54.32522379,42175253,385972830.21
2020-04-23,54.73901766,55.09369812,53.202069,53.32029582,32375256,294597236.21
2020-04-24,53.49763605,54.50256402,52.67004831,54.02965674,37470034,339309553.21
2020-04-27,53.85231651,54.14788356,52.6109349,53.26118241,29740064,268871268.43
2020-04-28,53.49763605,54.67990425,52.0198008,54.26611038,41949230,381593559.13
2020-04-29,54.26611038,55.03458471,53.32029582,53.73408969,24947165,228433324.79
2020-04-30,54.67990425,58.28582226,54.62079084,57.3400077,51684702,496355675.0
2020-05-06,58.46316249,62.42376096,58.28582226,62.18730732,65316111,670808981.39
2020-05-07,62.12819391,63.13312188,61.30060617,62.30553414,33685425,354697642.38
2020-05-08,62.95578165,63.54691575,61.89174027,63.13312188,32838613,349231370.54
2020-05-11,63.13312188,64.90652418,62.30553414,63.66514257,41304648,445717497.22
2020-05-12,64.13804985,64.90652418,62.6602146,64.13804985,32297862,349615804.66
2020-05-13,63.72425598,64.49273031,63.31046211,63.8424828,22577123,244196903.76
2020-05-14,63.78336939,64.31539008,62.54198778,62.77844142,24249961,259023836.33
2020-05-15,63.2513487,63.72425598,62.00996709,62.30553414,22896581,242400759.06
2020-05-18,62.24642073,63.07400847,60.70947207,61.18237935,29923177,312576014.7
2020-05-19,62.18730732,62.77844142,61.24149276,62.00996709,25983485,272882198.86
2020-05-20,62.00996709,62.24642073,60.00011115,60.23656479,26400792,271199731.74
2020-05-21,61.24149276,61.71440004,59.17252341,59.64543069,20468305,208000657.5
2020-05-22,59.7045441,61.06415253,58.75872954,59.05429659,30633065,309057672.97
2020-05-25,59.34986364,62.30553414,59.34986364,60.2956782,31686397,326513811.19
2020-05-26,60.70947207,60.8868123,58.69961613,59.46809046,31195875,313642600.66
2020-05-27,59.58631728,60.2956782,58.81784295,59.46809046,21610837,217259288.44
2020-05-28,59.11341,59.82277092,57.45823452,57.99025521,25197716,248769385.84
2020-05-29,58.40404908,59.40897705,57.57646134,58.28582226,27388780,271356814.49
2020-06-01,58.81784295,60.53213184,58.69961613,60.00011115,40686338,412914163.08
2020-06-02,60.65035866,60.70947207,58.34493567,58.5222759,40010913,398825276.47
2020-06-03,59.23163682,64.37450349,58.87695636,64.37450349,89000613,941213820.63
2020-06-04,64.96563759,64.96563759,61.12326594,62.6602146,86678531,912271926.09
2020-06-05,62.00996709,62.00996709,60.05922456,60.82769889,46220935,476067646.78
2020-06-08,60.41390502,63.31046211,60.41390502,62.60110119,52059346,546696125.28
2020-06-09,65.024751,66.2070192,63.48780234,64.55184372,75514490,827372364.5
2020-06-10,64.31539008,65.26120464,63.2513487,64.4336169,45064114,489421001.68
2020-06-11,64.72918395,66.91638012,63.8424828,65.43854487,53358847,593127194.07
2020-06-12,64.4336169,68.39421537,64.25627667,67.80308127,60497633,687817134.29
2020-06-15,66.7981533,68.98534947,65.79322533,67.9804215,45707245,522484769.24
2020-06-16,68.5715556,68.92623606,67.50751422,68.33510196,27791787,320935420.16
2020-06-17,68.74889583,68.92623606,66.7981533,67.92130809,28810086,330005955.67
2020-06-18,67.86219468,68.80800924,66.97549353,67.92130809,31797110,366003028.07
2020-06-19,68.5715556,69.69471039,68.03953491,68.5715556,26943778,314095202.0
2020-06-22,68.51244219,69.04446288,67.21194717,67.68485445,30847541,354131558.84
2020-06-23,67.74396786,68.09864832,66.38435943,67.33017399,30020341,341874687.51
2020-06-24,67.9804215,68.21687514,66.7981533,66.97549353,24972303,284556783.04
2020-06-29,66.50258625,67.50751422,65.26120464,66.14790579,29791385,333522831.57
2020-06-30,66.73903989,67.15283376,64.4336169,65.024751,42257558,466763574.41
2020-07-01,65.43854487,65.6158851,64.07893644,65.37943146,32908678,360597089.78
2020-07-02,65.20209123,67.03460694,64.67007054,66.2070192,53083604,591704645.21
2020-07-03,66.7981533,72.76860771,66.56169966,72.41392725,102457501,1231345889.31
2020-07-06,72.05924679,74.83757706,69.93116403,74.18732955,99668288,1218626455.1
2020-07-07,74.06910273,77.4385671,72.76860771,76.55186595,78350308,1007899063.68
2020-07-08,76.13807208,77.91147438,75.60605139,76.49275254,53676912,694559317.63
2020-07-09,76.31541231,78.32526825,75.6651648,76.43363913,46070789,600153224.54
2020-07-10,75.96073185,78.91640235,75.36959775,76.96565982,52213738,682290985.17
2020-07-13,76.49275254,80.3942376,76.31541231,79.27108281,45646211,607897161.88
2020-07-14,79.33019622,79.68487668,75.6651648,77.97058779,56065362,733986543.6
2020-07-15,74.24644296,75.36959775,70.16761767,70.16761767,125886223,1517949103.14
2020-07-16,67.68485445,68.33510196,63.96070962,64.72918395,108315776,1208938704.51
2020-07-17,64.78829736,66.2070192,62.6602146,63.42868893,68987494,744870325.12
2020-07-20,63.90159621,67.03460694,63.19223529,66.85726671,85461131,948254094.81
2020-07-21,66.97549353,69.04446288,66.44347284,68.15776173,62090751,712935816.13
2020-07-22,67.56662763,69.22180311,66.62081307,67.74396786,53582239,614915133.57
2020-07-23,66.91638012,67.92130809,65.14297782,67.86219468,45583953,512943580.75
2020-07-24,67.03460694,70.16761767,64.07893644,65.79322533,66943824,757248974.9
2020-07-27,65.024751,66.14790579,63.60602916,65.08386441,36861285,405427200.32
2020-07-28,65.6158851,66.50258625,64.01982303,64.84741077,32830460,362166947.08
2020-07-29,64.72918395,66.50258625,63.54691575,66.44347284,36707010,406982013.67
2020-07-30,66.38435943,67.21194717,64.78829736,65.14297782,34311369,381740384.68
2020-07-31,64.96563759,65.85233874,63.90159621,65.43854487,41039422,450547963.85
2020-08-03,65.55677169,66.38435943,65.08386441,66.32524602,55349278,617440636.79
2020-08-04,66.50258625,66.7981533,65.14297782,66.08879238,39578690,440704137.99
2020-08-05,65.91145215,65.97056556,63.90159621,64.25627667,62740238,684721895.5
2020-08-06,64.31539008,65.26120464,63.13312188,64.4336169,40119361,434564821.38
2020-08-07,63.8424828,63.8424828,62.0690805,62.60110119,42697030,454081131.9
2020-08-10,63.2513487,66.2070192,63.2513487,65.91145215,74169626,819018814.82
2020-08-11,66.2070192,69.39914334,65.97056556,67.74396786,92217099,1062552627.61
2020-08-12,67.74396786,69.04446288,65.85233874,68.45332878,57963733,661796258.81
2020-08-13,69.1626897,69.39914334,67.09372035,67.44840081,40295210,462394326.89
2020-08-14,67.27106058,68.09864832,66.32524602,67.68485445,28916950,329069068.74
2020-08-17,67.86219468,70.75875177,67.50751422,70.40407131,56454180,663504957.91
2020-08-18,70.40407131,71.5272261,69.22180311,69.45825675,40937865,484749121.3
2020-08-19,69.45825675,70.10850426,68.09864832,68.45332878,34285989,401284778.9
2020-08-20,67.74396786,68.86712265,66.97549353,67.56662763,28876764,330693481.84
2020-08-21,68.09864832,70.28584449,67.86219468,70.10850426,47966673,562136014.28
2020-08-24,70.3449579,70.58141154,68.68978242,69.57648357,33171405,389971460.96
2020-08-25,69.81293721,69.81293721,66.97549353,67.62574104,41450910,476529933.62
2020-08-26,67.03460694,68.09864832,66.02967897,68.09864832,38143699,432700031.16
2020-08-27,68.09864832,70.22673108,67.50751422,69.69471039,45947773,537533611.93
2020-08-28,68.80800924,71.29077246,68.21687514,71.05431882,52628756,625930907.13
2020-08-31,72.05924679,72.41392725,69.22180311,69.22180311,42554792,507505129.56
2020-09-01,69.39914334,73.77353568,69.39914334,73.35974181,77412632,945333741.93
2020-09-02,73.41885522,73.71442227,71.76367974,72.35481384,48151847,591318972.38
2020-09-03,72.41392725,74.24644296,71.76367974,72.88683453,47739240,588022483.88
2020-09-04,71.23165905,74.18732955,70.69963836,74.00998932,46399525,571302935.34
2020-09-07,73.59619545,75.01491729,71.70456633,72.29570043,38767719,482225417.02
2020-09-08,73.06417476,77.37945369,72.7094943,76.01984526,71808901,919554135.97
2020-09-09,75.0740307,79.09374258,75.0740307,76.90654641,87295343,1148378099.54
2020-09-10,77.37945369,83.40902151,77.08388664,80.45335101,100257920,1369716577.11
2020-09-11,81.63561921,82.1676399,78.50260848,80.9853717,50678563,687722227.99
2020-09-14,81.04448511,81.5765058,77.97058779,80.45335101,62221562,837611007.07
2020-09-15,79.8031035,82.87700082,78.91640235,81.04448511,49093707,672912312.76
2020-09-16,80.51246442,86.06912496,79.8031035,84.41394948,56464069,800421657.86
2020-09-17,84.11838243,91.80312573,83.70458856,88.43366136,89752001,1331072772.75
2020-09-18,88.25632113,88.25632113,84.88685676,86.8967127,57865602,844432935.16
2020-09-21,86.06912496,88.31543454,85.41887745,86.01001155,35483558,518331514.81
2020-09-22,85.35976404,86.71937247,84.11838243,84.76862994,32616292,469513678.47
2020-09-23,84.88685676,85.77355791,83.76370197,84.70951653,28443383,407143917.85
2020-09-24,84.35483607,84.5321763,81.28093875,81.39916557,43638634,607923518.15
2020-09-25,82.34498013,83.70458856,80.9853717,81.87207285,23447402,325494801.72
2020-09-28,82.69966059,84.65040312,80.15778396,81.63561921,39995130,554422794.61
2020-09-29,81.75384603,82.04941308,78.6208353,79.15285599,43210843,582277398.92
2020-09-30,79.50753645,80.57157783,78.20704143,79.38930963,62782504,841803142.42
2020-10-09,82.46320695,84.76862994,81.39916557,84.23660925,59691635,843780098.42
2020-10-12,84.5321763,86.60114565,84.05926902,85.30065063,50078897,723335761.86
2020-10-13,85.30065063,93.81298167,83.11345446,93.81298167,62880960,944689956.72
2020-10-14,94.581456,95.52727056,90.38440389,91.15287822,70165588,1100293859.65
2020-10-15,92.98539393,94.16766213,90.08883684,90.38440389,64079943,998219057.16
2020-10-16,90.62085753,91.6257855,87.01493952,87.78341385,49010390,731561902.46
2020-10-19,87.78341385,90.67997094,86.3055786,89.61592956,40727096,614104618.88
2020-10-20,88.670115,98.60116788,87.60607362,98.60116788,78035617,1247196054.1
2020-10-21,98.66028129,104.27605524,96.70953876,98.54205447,111610246,1881624046.61
2020-10-22,98.01003378,98.06914719,90.20706366,93.87209508,101217399,1604539513.62
2020-10-23,92.27603301,95.7637242,89.55681615,92.39425983,66683628,1044002811.1
