日期,开盘,最高,最低,收盘,成交量,成交额
2020-12-29,5071.449,5077.4167,5034.3078,5042.9361,14119866200,279035233253.8
2020-12-30,5037.9848,5113.7105,5036.6288,5113.7105,14862644800,296577812603.0
2020-12-31,5122.4799,5215.6178,5122.4799,5211.2885,17160250900,358731371834.7
2021-01-04,5212.9313,5284.4343,5190.9372,5267.7181,21171138200,452796175554.0
2021-01-05,5245.8355,5368.5049,5234.3775,5368.5049,22493115900,498041939761.0
2021-01-06,5386.5144,5433.4694,5341.4304,5417.6677,19377344400,444434377137.3
2021-01-07,5428.3944,5513.6568,5413.3526,5513.6568,21987208000,473385353695.8
2021-01-08,5526.2876,5547.4733,5442.6939,5495.4306,20432495600,473567653978.6
2021-01-11,5504.2358,5555.6916,5412.5046,5441.1583,23183598300,522298482544.3
2021-01-12,5419.4996,5596.3525,5417.6272,5596.3525,22422018600,486233760739.8
2021-01-13,5609.2637,5644.7195,5535.1435,5577.9711,26156988600,546959736365.5
2021-01-14,5556.2125,5568.0179,5458.6818,5470.4563,24368338000,501890111879.0
2021-01-15,5471.391,5500.6348,5390.2737,5458.0812,23863743500,475709920372.3
2021-01-18,5438.1618,5541.4613,5410.775,5518.5205,20705186900,422717209153.0
2021-01-19,5525.969,5532.4793,5415.7166,5437.5234,21104342500,433205176449.9
2021-01-20,5439.9111,5496.0493,5426.5357,5476.4336,17091326000,373770384496.4
2021-01-21,5492.9587,5593.1058,5490.5626,5564.9693,20995019700,453183684478.9
2021-01-22,5562.379,5573.6594,5513.8769,5569.776,19930002000,456622193435.6
2021-01-25,5564.1237,5655.4795,5543.2663,5625.9232,19704701900,508166980802.0
2021-01-26,5600.9017,5600.9017,5505.9962,5512.9678,17190459000,415008069865.0
2021-01-27,5505.7708,5534.9928,5449.6385,5528.0034,16019084100,376892605839.1
2021-01-28,5450.3695,5462.2352,5360.3766,5377.1427,17048558500,376166523177.5
2021-01-29,5413.9684,5430.2015,5288.0955,5351.9646,18217878400,390287690019.0
2021-02-01,5356.8535,5422.299,5342.0458,5417.6484,16631370600,346859083730.0
2021-02-02,5429.7032,5503.2145,5411.5173,5501.0915,16521056500,380016716111.9
2021-02-03,5499.2961,5532.8864,5473.1237,5485.2008,18805431700,404343602637.7
2021-02-04,5453.9764,5510.0535,5411.5749,5473.9475,18057565400,397995205379.9
2021-02-05,5494.7011,5550.7714,5477.6517,5483.414,18969959800,395400134490.0
2021-02-08,5506.1423,5576.4908,5479.8529,5564.5618,16403377500,367582771658.8
2021-02-09,5584.165,5686.2502,5555.0537,5686.2502,16488726000,378769121171.9
2021-02-10,5709.684,5823.4219,5707.3295,5807.7191,17016978600,417056463360.9
2021-02-18,5922.0714,5930.9122,5747.6631,5768.3814,21884868600,507481235977.7
2021-02-19,5734.0193,5787.8871,5667.3209,5778.842,21447578000,456433793702.1
2021-02-22,5785.5097,5785.5097,5597.3327,5597.3327,28212438200,543633153216.5
2021-02-23,5542.6841,5644.7551,5541.1092,5579.6681,23380772700,424904470814.2
2021-02-24,5591.4795,5598.8284,5379.7278,5437.5683,22542861000,472369211004.2
2021-02-25,5494.4706,5527.6296,5444.1646,5469.5584,23073602800,412206157140.7
2021-02-26,5343.9041,5416.3197,5318.8579,5336.7609,21226454300,405717700127.9
2021-03-01,5389.2499,5421.555,5345.9449,5418.7837,17746352300,358146545967.0
2021-03-02,5453.2847,5454.9687,5305.0545,5349.6301,19651111500,376444604695.3
2021-03-03,5327.3467,5452.396,5316.4809,5452.2125,19470905400,337610313596.0
2021-03-04,5388.4785,5392.3725,5254.7771,5280.7058,21277521100,384382456961.0
2021-03-05,5191.9699,5307.8203,5174.2458,5262.7958,20262795600,352539774294.9
2021-03-08,5299.7907,5326.2602,5079.7984,5080.0246,23023163500,407133802141.7
2021-03-09,5066.1546,5094.311,4917.909,4970.9994,23071100400,414415213806.0
2021-03-10,5047.0589,5055.2785,4981.6161,5003.6121,16992849000,309577408714.9
2021-03-11,5024.5586,5138.4146,5020.5784,5128.2156,18960076600,333859199678.6
2021-03-12,5153.674,5153.674,5086.8234,5146.3786,20102058900,323237751413.4
2021-03-15,5116.1228,5120.8757,4992.3989,5035.5441,20415308400,330740513807.9
2021-03-16,5054.4089,5084.3085,5009.951,5079.3624,16139005400,271755048563.6
2021-03-17,5062.7706,5123.5452,5020.1255,5100.8581,14916237600,263492417709.0
2021-03-18,5114.5872,5160.4566,5111.1294,5141.7681,14290151800,260930046844.7
2021-03-19,5068.5319,5089.9175,4980.7609,5007.0907,16417484900,282974489237.2
2021-03-22,5008.3953,5071.3378,4996.541,5057.152,16740263200,264209098943.0
2021-03-23,5057.0632,5064.02,4966.534,5009.2459,15801396700,255755377659.6
2021-03-24,4985.4013,5024.3274,4919.8932,4928.6853,15938598200,265970020152.0
2021-03-25,4904.0683,4950.7608,4883.6615,4926.3469,13294518900,219782049461.7
2021-03-26,4953.9453,5050.8292,4953.9453,5037.9899,14592669700,273901922431.0
2021-03-29,5052.2634,5086.6543,5010.3902,5046.8773,14338821500,266176599970.5
2021-03-30,5043.0952,5106.0365,5032.795,5094.7291,13861856000,254928014461.3
2021-03-31,5085.9497,5085.9497,5015.607,5048.3607,14133574300,241058485554.4
2021-04-01,5059.9359,5115.4286,5056.8718,5110.7768,12032489000,211493324391.1
2021-04-02,5129.8545,5169.8312,5116.3472,5161.5569,12700225400,248060376224.1
2021-04-06,5178.6401,5181.149,5125.3301,5140.3418,10983421000,213852444065.4
2021-04-07,5141.6556,5141.6556,5065.1932,5103.7428,14576374800,246271190296.5
2021-04-08,5078.2627,5129.1318,5062.0725,5112.2086,14177104700,228422004674.7
2021-04-09,5100.0422,5100.0422,5022.0926,5035.3374,12841650900,221519791677.6
2021-04-12,5026.9791,5045.6018,4933.0126,4947.7459,15264431400,267218195772.7
2021-04-13,4949.8074,4994.5404,4924.1979,4939.6438,13291935800,225753230649.0
2021-04-14,4945.6857,4987.1191,4940.2686,4980.6279,12086083800,221036276090.0
2021-04-15,4969.9099,4969.9099,4900.3033,4948.9741,10882938400,213820884103.5
2021-04-16,4966.8999,4979.1731,4917.9596,4966.1811,11123992400,213389173713.5
2021-04-19,4966.409,5088.2106,4940.7473,5087.0165,15476982400,307899776737.5
2021-04-20,5065.7757,5119.8586,5058.9247,5083.3654,13654170000,276640588159.1
2021-04-21,5055.2398,5110.5623,5047.9916,5098.7449,12463727700,242574995256.0
2021-04-22,5114.2799,5119.2246,5067.1382,5089.2435,12116764500,241488845756.1
2021-04-23,5088.8263,5149.9825,5086.4914,5135.4534,12205699100,264345183118.9
2021-04-26,5156.5941,5181.1066,5072.9585,5077.2372,15138196700,325760384278.3
2021-04-27,5076.6415,5095.9842,5042.6099,5090.5195,12396183700,254738009833.6
2021-04-28,5073.9728,5119.4455,5059.2628,5119.2421,12062031800,272182521893.2
2021-04-29,5128.2795,5170.5852,5113.6484,5164.1692,14009248000,294112454366.3
2021-04-30,5156.3557,5163.2517,5094.9285,5123.489,16012162100,315075102884.9
2021-05-06,5098.8006,5132.8986,5037.4083,5061.1244,15882263000,323258264641.5
2021-05-07,5073.4554,5093.7471,4996.037,4996.0527,17225832100,304638402155.0
